crop,location,year,month,season,avg_market_price,prev_demand,festival_flag,rainfall_mm,temperature_c,demand_kg
Peas,Delhi,2022,2,Winter,39.4,3674,0,13.9,29.9,3766.0
Peas,Delhi,2022,3,Summer,38.26,3766,0,16.5,24.3,3302.0
Peas,Delhi,2022,4,Summer,41.73,3302,0,2.8,21.6,2477.0
Peas,Delhi,2022,5,Summer,42.95,2477,0,96.2,17.7,1488.0
Peas,Delhi,2022,6,Monsoon,42.91,1488,0,159.5,23.3,713.0
Peas,Delhi,2022,7,Monsoon,40.83,713,0,182.7,26.4,458.0
Peas,Delhi,2022,8,Monsoon,42.82,458,0,193.5,29.3,400.0
Peas,Delhi,2022,9,Monsoon,44.0,400,0,166.7,39.4,841.0
Peas,Delhi,2022,10,Autumn,39.83,841,1,76.0,38.8,2138.0
Peas,Delhi,2022,11,Autumn,37.71,2138,1,19.1,40.2,3461.0
Peas,Delhi,2022,12,Winter,41.09,3461,0,28.6,37.9,3596.0
Peas,Delhi,2023,1,Winter,37.16,3596,0,55.3,32.2,4126.0
Peas,Delhi,2023,2,Winter,40.22,4126,0,3.0,29.9,3953.0
Peas,Delhi,2023,3,Summer,40.76,3953,0,7.4,26.1,3533.0
Peas,Delhi,2023,4,Summer,40.04,3533,0,17.3,20.8,2546.0
Peas,Delhi,2023,5,Summer,44.34,2546,0,47.5,19.0,1223.0
Peas,Delhi,2023,6,Monsoon,44.42,1223,0,168.5,22.4,435.0
Peas,Delhi,2023,7,Monsoon,43.84,435,0,205.3,25.5,211.0
Peas,Delhi,2023,8,Monsoon,42.91,211,0,168.6,27.5,414.0
Peas,Delhi,2023,9,Monsoon,42.31,414,0,147.2,36.1,1057.0
Peas,Delhi,2023,10,Autumn,42.94,1057,1,64.9,36.4,2260.0
Peas,Delhi,2023,11,Autumn,41.02,2260,1,10.6,39.1,3469.0
Peas,Delhi,2023,12,Winter,40.43,3469,0,13.8,35.8,3700.0
Peas,Delhi,2024,1,Winter,42.23,3700,0,4.7,34.1,4033.0
Peas,Delhi,2024,2,Winter,42.42,4033,0,12.0,29.1,3566.0
Peas,Delhi,2024,3,Summer,40.45,3566,0,32.0,22.7,3227.0
Peas,Delhi,2024,4,Summer,44.66,3227,0,52.6,24.7,2403.0
Peas,Delhi,2024,5,Summer,44.14,2403,0,38.7,21.2,1323.0
Peas,Delhi,2024,6,Monsoon,47.03,1323,0,149.6,21.5,268.0
Peas,Delhi,2024,7,Monsoon,45.57,268,0,195.0,24.2,136.0
Peas,Delhi,2024,8,Monsoon,45.52,136,0,177.1,30.2,177.0
Peas,Delhi,2024,9,Monsoon,43.83,177,0,140.2,34.3,878.0
Peas,Delhi,2024,10,Autumn,45.9,878,1,62.4,36.9,2191.0
Peas,Delhi,2024,11,Autumn,41.0,2191,1,14.3,39.2,3414.0
Peas,Delhi,2024,12,Winter,42.07,3414,0,15.2,35.9,3677.0
Peas,Mumbai,2022,1,Winter,42.94,2430,0,14.7,33.6,3825.0
Peas,Mumbai,2022,2,Winter,40.17,3825,0,0.0,27.6,4336.0
Peas,Mumbai,2022,3,Summer,41.0,4336,0,9.8,27.4,3639.0
Peas,Mumbai,2022,4,Summer,42.36,3639,0,16.1,22.5,2719.0
Peas,Mumbai,2022,5,Summer,45.07,2719,0,56.4,20.7,1597.0
Peas,Mumbai,2022,6,Monsoon,43.53,1597,0,160.3,23.0,748.0
Peas,Mumbai,2022,7,Monsoon,43.83,748,0,207.3,26.6,179.0
Peas,Mumbai,2022,8,Monsoon,42.71,179,0,199.7,29.9,777.0
Peas,Mumbai,2022,9,Monsoon,41.08,777,0,124.2,35.9,1212.0
Peas,Mumbai,2022,10,Autumn,40.11,1212,1,105.1,36.4,2557.0
Peas,Mumbai,2022,11,Autumn,39.22,2557,1,7.3,40.3,3950.0
Peas,Mumbai,2022,12,Winter,38.79,3950,0,0.1,35.1,3985.0
Peas,Mumbai,2023,1,Winter,38.55,3985,0,42.8,32.2,4502.0
Peas,Mumbai,2023,2,Winter,43.18,4502,0,11.2,27.7,4075.0
Peas,Mumbai,2023,3,Summer,42.19,4075,0,17.1,25.2,3633.0
Peas,Mumbai,2023,4,Summer,42.08,3633,0,7.6,21.7,2777.0
Peas,Mumbai,2023,5,Summer,42.54,2777,0,49.1,24.0,1650.0
Peas,Mumbai,2023,6,Monsoon,43.25,1650,0,129.9,20.3,624.0
Peas,Mumbai,2023,7,Monsoon,45.77,624,0,187.7,24.0,85.0
Peas,Mumbai,2023,8,Monsoon,45.87,85,0,180.5,29.4,307.0
Peas,Mumbai,2023,9,Monsoon,42.0,307,0,145.8,32.4,853.0
Peas,Mumbai,2023,10,Autumn,41.19,853,1,86.2,38.6,2355.0
Peas,Mumbai,2023,11,Autumn,41.84,2355,1,7.6,37.7,3683.0
Peas,Mumbai,2023,12,Winter,42.15,3683,0,51.2,39.7,4144.0
Peas,Mumbai,2024,1,Winter,40.71,4144,0,13.7,35.4,4654.0
Peas,Mumbai,2024,2,Winter,41.71,4654,0,26.1,30.4,4556.0
Peas,Mumbai,2024,3,Summer,42.18,4556,0,0.0,28.3,3481.0
Peas,Mumbai,2024,4,Summer,44.59,3481,0,8.7,19.7,2404.0
Peas,Mumbai,2024,5,Summer,43.97,2404,0,69.1,22.7,1476.0
Peas,Mumbai,2024,6,Monsoon,49.42,1476,0,127.7,21.6,651.0
Peas,Mumbai,2024,7,Monsoon,46.08,651,0,189.9,24.6,214.0
Peas,Mumbai,2024,8,Monsoon,44.48,214,0,187.6,30.8,207.0
Peas,Mumbai,2024,9,Monsoon,45.93,207,0,152.8,32.7,891.0
Peas,Mumbai,2024,10,Autumn,41.31,891,1,39.2,38.0,2544.0
Peas,Mumbai,2024,11,Autumn,43.94,2544,1,16.3,41.8,3555.0
Peas,Mumbai,2024,12,Winter,39.82,3555,0,0.0,36.7,4351.0
Peas,Pune,2022,1,Winter,38.4,1800,0,19.8,35.9,2999.0
Peas,Pune,2022,2,Winter,39.55,2999,0,19.5,31.7,3012.0
Peas,Pune,2022,3,Summer,39.33,3012,0,44.3,25.1,2403.0
Peas,Pune,2022,4,Summer,41.27,2403,0,29.5,22.4,1869.0
Peas,Pune,2022,5,Summer,42.94,1869,0,58.0,20.4,1213.0
Peas,Pune,2022,6,Monsoon,43.03,1213,0,143.8,23.6,485.0
Peas,Pune,2022,7,Monsoon,43.78,485,0,196.8,23.5,50.0
Peas,Pune,2022,8,Monsoon,42.9,50,0,178.5,27.0,413.0
Peas,Pune,2022,9,Monsoon,45.59,413,0,145.5,35.5,734.0
Peas,Pune,2022,10,Autumn,41.13,734,1,55.1,36.9,1755.0
Peas,Pune,2022,11,Autumn,41.4,1755,1,11.6,40.5,2583.0
Peas,Pune,2022,12,Winter,39.95,2583,0,7.7,37.1,3134.0
Peas,Pune,2023,1,Winter,39.42,3134,0,60.5,33.8,3385.0
Peas,Pune,2023,2,Winter,39.74,3385,0,9.8,29.8,2934.0
Peas,Pune,2023,3,Summer,42.98,2934,0,21.8,25.2,2580.0
Peas,Pune,2023,4,Summer,39.47,2580,0,1.2,21.8,1880.0
Peas,Pune,2023,5,Summer,44.89,1880,0,76.1,20.6,876.0
Peas,Pune,2023,6,Monsoon,45.82,876,0,143.6,21.5,444.0
Peas,Pune,2023,7,Monsoon,44.28,444,0,203.5,27.8,273.0
Peas,Pune,2023,8,Monsoon,45.53,273,0,178.2,28.4,53.0
Peas,Pune,2023,9,Monsoon,45.1,53,0,155.9,34.7,604.0
Peas,Pune,2023,10,Autumn,41.47,604,1,67.4,38.6,1705.0
Peas,Pune,2023,11,Autumn,40.63,1705,1,27.1,39.0,2763.0
Peas,Pune,2023,12,Winter,39.66,2763,0,43.9,37.1,2880.0
Peas,Pune,2024,1,Winter,42.37,2880,0,19.4,35.5,3181.0
Peas,Pune,2024,2,Winter,43.09,3181,0,34.3,31.1,3172.0
Peas,Pune,2024,3,Summer,40.58,3172,0,43.5,25.2,2782.0
Peas,Pune,2024,4,Summer,45.47,2782,0,31.7,24.6,2092.0
Peas,Pune,2024,5,Summer,42.97,2092,0,75.9,21.3,1232.0
Peas,Pune,2024,6,Monsoon,45.89,1232,0,139.0,22.5,511.0
Peas,Pune,2024,7,Monsoon,42.33,511,0,192.4,26.9,229.0
Peas,Pune,2024,8,Monsoon,46.84,229,0,211.9,32.8,334.0
Peas,Pune,2024,9,Monsoon,45.65,334,0,149.8,34.5,667.0
Peas,Pune,2024,10,Autumn,42.11,667,1,54.9,37.0,1834.0
Peas,Pune,2024,11,Autumn,41.64,1834,1,20.2,38.5,2828.0
Peas,Pune,2024,12,Winter,39.73,2828,0,31.7,36.1,3181.0
Peas,Bangalore,2022,1,Winter,41.06,2070,0,0.0,35.3,3585.0
Peas,Bangalore,2022,2,Winter,42.26,3585,0,31.1,31.1,3256.0
Peas,Bangalore,2022,3,Summer,39.49,3256,0,13.0,26.8,3208.0
Peas,Bangalore,2022,4,Summer,40.74,3208,0,19.4,22.4,2267.0
Peas,Bangalore,2022,5,Summer,41.21,2267,0,58.4,21.4,1529.0
Peas,Bangalore,2022,6,Monsoon,41.56,1529,0,157.1,23.9,497.0
Peas,Bangalore,2022,7,Monsoon,45.23,497,0,193.8,29.8,76.0
Peas,Bangalore,2022,8,Monsoon,41.23,76,0,200.2,31.1,507.0
Peas,Bangalore,2022,9,Monsoon,42.33,507,0,144.8,34.4,1069.0
Peas,Bangalore,2022,10,Autumn,41.58,1069,1,55.3,35.2,1891.0
Peas,Bangalore,2022,11,Autumn,40.77,1891,1,15.5,40.8,3298.0
Peas,Bangalore,2022,12,Winter,38.29,3298,0,29.3,41.4,3643.0
Peas,Bangalore,2023,1,Winter,39.91,3643,0,13.4,35.9,4025.0
Peas,Bangalore,2023,2,Winter,41.15,4025,0,12.0,32.1,3685.0
Peas,Bangalore,2023,3,Summer,41.7,3685,0,28.1,25.9,3070.0
Peas,Bangalore,2023,4,Summer,40.04,3070,0,9.5,21.7,2423.0
Peas,Bangalore,2023,5,Summer,44.51,2423,0,48.1,20.7,1455.0
Peas,Bangalore,2023,6,Monsoon,45.12,1455,0,120.7,22.1,604.0
Peas,Bangalore,2023,7,Monsoon,41.93,604,0,214.0,24.3,363.0
Peas,Bangalore,2023,8,Monsoon,44.26,363,0,185.8,27.4,477.0
Peas,Bangalore,2023,9,Monsoon,42.43,477,0,128.3,38.0,934.0
Peas,Bangalore,2023,10,Autumn,42.21,934,1,48.3,37.9,1907.0
Peas,Bangalore,2023,11,Autumn,40.51,1907,1,62.4,38.3,3301.0
Peas,Bangalore,2023,12,Winter,38.64,3301,0,47.2,39.5,3610.0
Peas,Bangalore,2024,1,Winter,38.91,3610,0,0.0,35.9,3733.0
Peas,Bangalore,2024,2,Winter,41.17,3733,0,20.0,30.7,3805.0
Peas,Bangalore,2024,3,Summer,40.71,3805,0,30.8,26.5,3366.0
Peas,Bangalore,2024,4,Summer,46.5,3366,0,8.0,24.8,2263.0
Peas,Bangalore,2024,5,Summer,44.63,2263,0,82.1,16.4,1443.0
Peas,Bangalore,2024,6,Monsoon,45.4,1443,0,161.1,20.4,254.0
Peas,Bangalore,2024,7,Monsoon,47.73,254,0,200.1,22.7,154.0
Peas,Bangalore,2024,8,Monsoon,45.51,154,0,186.8,30.8,264.0
Peas,Bangalore,2024,9,Monsoon,42.61,264,0,130.1,35.4,636.0
Peas,Bangalore,2024,10,Autumn,44.05,636,1,64.8,37.5,1882.0
Peas,Bangalore,2024,11,Autumn,42.76,1882,1,48.3,39.2,3131.0
Peas,Bangalore,2024,12,Winter,42.15,3131,0,35.0,38.7,3527.0
Peas,Kolkata,2022,1,Winter,38.69,1980,0,0.0,31.8,3283.0
Peas,Kolkata,2022,2,Winter,39.93,3283,0,28.7,30.0,3275.0
Peas,Kolkata,2022,3,Summer,40.51,3275,0,19.8,23.5,2709.0
Peas,Kolkata,2022,4,Summer,40.59,2709,0,25.2,20.0,2251.0
Peas,Kolkata,2022,5,Summer,41.35,2251,0,70.0,18.5,1185.0
Peas,Kolkata,2022,6,Monsoon,43.93,1185,0,121.9,22.4,600.0
Peas,Kolkata,2022,7,Monsoon,43.07,600,0,202.9,25.5,95.0
Peas,Kolkata,2022,8,Monsoon,41.96,95,0,187.3,28.0,319.0
Peas,Kolkata,2022,9,Monsoon,40.41,319,0,145.5,39.1,884.0
Peas,Kolkata,2022,10,Autumn,40.64,884,1,45.2,37.2,2144.0
Peas,Kolkata,2022,11,Autumn,39.36,2144,1,13.3,38.7,2989.0
Peas,Kolkata,2022,12,Winter,39.22,2989,0,10.2,37.2,3437.0
Peas,Kolkata,2023,1,Winter,37.59,3437,0,16.5,34.1,3768.0
Peas,Kolkata,2023,2,Winter,42.16,3768,0,9.6,31.1,3454.0
Peas,Kolkata,2023,3,Summer,41.69,3454,0,4.7,25.5,2904.0
Peas,Kolkata,2023,4,Summer,43.1,2904,0,11.5,23.1,2077.0
Peas,Kolkata,2023,5,Summer,42.53,2077,0,41.8,21.7,1310.0
Peas,Kolkata,2023,6,Monsoon,44.59,1310,0,149.5,19.4,609.0
Peas,Kolkata,2023,7,Monsoon,42.03,609,0,203.4,25.7,408.0
Peas,Kolkata,2023,8,Monsoon,43.38,408,0,200.0,28.2,367.0
Peas,Kolkata,2023,9,Monsoon,44.76,367,0,157.5,33.8,563.0
Peas,Kolkata,2023,10,Autumn,41.14,563,1,51.0,34.7,2127.0
Peas,Kolkata,2023,11,Autumn,40.31,2127,1,50.9,39.4,3097.0
Peas,Kolkata,2023,12,Winter,39.52,3097,0,27.1,35.4,3559.0
Peas,Kolkata,2024,1,Winter,41.22,3559,0,4.3,33.4,3659.0
Peas,Kolkata,2024,2,Winter,42.38,3659,0,10.6,30.1,3676.0
Peas,Kolkata,2024,3,Summer,44.57,3676,0,18.1,25.4,2845.0
Peas,Kolkata,2024,4,Summer,45.18,2845,0,0.1,22.6,2084.0
Peas,Kolkata,2024,5,Summer,44.83,2084,0,65.1,18.8,1364.0
Peas,Kolkata,2024,6,Monsoon,45.27,1364,0,128.8,21.8,467.0
Peas,Kolkata,2024,7,Monsoon,46.75,467,0,197.6,26.2,50.0
Peas,Kolkata,2024,8,Monsoon,45.1,50,0,169.2,30.4,429.0
Peas,Kolkata,2024,9,Monsoon,43.59,429,0,175.5,37.5,886.0
Peas,Kolkata,2024,10,Autumn,43.18,886,1,79.7,38.9,2120.0
Peas,Kolkata,2024,11,Autumn,40.28,2120,1,20.0,39.2,3199.0
Peas,Kolkata,2024,12,Winter,41.86,3199,0,16.1,38.5,3365.0
Peas,Patna,2022,1,Winter,38.52,1350,0,19.3,35.7,2154.0
Peas,Patna,2022,2,Winter,37.26,2154,0,28.5,28.8,2310.0
Peas,Patna,2022,3,Summer,36.98,2310,0,24.2,25.4,2088.0
Peas,Patna,2022,4,Summer,40.9,2088,0,37.5,21.5,1592.0
Peas,Patna,2022,5,Summer,38.41,1592,0,78.5,22.5,1160.0
Peas,Patna,2022,6,Monsoon,42.05,1160,0,156.8,25.9,324.0
Peas,Patna,2022,7,Monsoon,44.37,324,0,194.0,25.1,142.0
Peas,Patna,2022,8,Monsoon,43.88,142,0,192.6,29.6,122.0
Peas,Patna,2022,9,Monsoon,44.06,122,0,142.2,36.1,562.0
Peas,Patna,2022,10,Autumn,40.92,562,1,64.1,34.6,1307.0
Peas,Patna,2022,11,Autumn,39.93,1307,1,18.1,38.0,2018.0
Peas,Patna,2022,12,Winter,37.75,2018,0,0.8,39.6,2344.0
Peas,Patna,2023,1,Winter,41.11,2344,0,34.3,35.9,2467.0
Peas,Patna,2023,2,Winter,40.92,2467,0,30.9,32.1,2213.0
Peas,Patna,2023,3,Summer,40.32,2213,0,12.1,26.5,2126.0
Peas,Patna,2023,4,Summer,43.97,2126,0,19.1,22.3,1410.0
Peas,Patna,2023,5,Summer,41.54,1410,0,69.2,22.3,857.0
Peas,Patna,2023,6,Monsoon,46.53,857,0,159.7,22.3,127.0
Peas,Patna,2023,7,Monsoon,46.01,127,0,168.5,26.7,50.0
Peas,Patna,2023,8,Monsoon,43.34,50,0,199.9,31.1,76.0
Peas,Patna,2023,9,Monsoon,41.97,76,0,150.1,35.9,506.0
Peas,Patna,2023,10,Autumn,42.39,506,1,62.9,38.4,1266.0
Peas,Patna,2023,11,Autumn,40.79,1266,1,38.7,38.2,1937.0
Peas,Patna,2023,12,Winter,40.77,1937,0,9.3,38.6,2282.0
Peas,Patna,2024,1,Winter,40.15,2282,0,28.3,37.6,2325.0
Peas,Patna,2024,2,Winter,40.17,2325,0,4.2,28.9,2356.0
Peas,Patna,2024,3,Summer,43.14,2356,0,38.8,27.8,2119.0
Peas,Patna,2024,4,Summer,45.15,2119,0,14.7,19.8,1239.0
Peas,Patna,2024,5,Summer,44.76,1239,0,55.3,21.8,725.0
Peas,Patna,2024,6,Monsoon,47.22,725,0,129.6,22.2,215.0
Peas,Patna,2024,7,Monsoon,45.01,215,0,181.4,23.6,50.0
Peas,Patna,2024,8,Monsoon,42.72,50,0,199.0,28.8,186.0
Peas,Patna,2024,9,Monsoon,43.85,186,0,133.8,35.5,419.0
Peas,Patna,2024,10,Autumn,44.72,419,1,68.9,41.3,1230.0
Peas,Patna,2024,11,Autumn,40.86,1230,1,25.4,36.4,1851.0
Peas,Patna,2024,12,Winter,42.08,1851,0,45.9,40.1,2184.0
Peas,Hyderabad,2022,1,Winter,41.31,1890,0,0.0,34.2,3094.0
Peas,Hyderabad,2022,2,Winter,41.04,3094,0,11.5,27.4,3216.0
Peas,Hyderabad,2022,3,Summer,38.18,3216,0,0.0,24.1,2876.0
Peas,Hyderabad,2022,4,Summer,42.22,2876,0,23.1,21.5,2079.0
Peas,Hyderabad,2022,5,Summer,46.56,2079,0,82.5,20.5,1062.0
Peas,Hyderabad,2022,6,Monsoon,42.85,1062,0,133.7,20.7,333.0
Peas,Hyderabad,2022,7,Monsoon,43.68,333,0,198.3,22.6,50.0
Peas,Hyderabad,2022,8,Monsoon,46.37,50,0,188.1,30.9,50.0
Peas,Hyderabad,2022,9,Monsoon,41.07,50,0,145.0,33.4,692.0
Peas,Hyderabad,2022,10,Autumn,44.28,692,1,78.9,37.1,1850.0
Peas,Hyderabad,2022,11,Autumn,38.84,1850,1,4.8,38.4,3071.0
Peas,Hyderabad,2022,12,Winter,38.28,3071,0,0.0,35.8,3378.0
Peas,Hyderabad,2023,1,Winter,40.74,3378,0,38.5,36.6,3459.0
Peas,Hyderabad,2023,2,Winter,37.74,3459,0,31.9,28.3,3464.0
Peas,Hyderabad,2023,3,Summer,41.37,3464,0,4.9,25.4,2885.0
Peas,Hyderabad,2023,4,Summer,42.67,2885,0,34.1,23.5,2008.0
Peas,Hyderabad,2023,5,Summer,43.32,2008,0,68.2,20.1,1502.0
Peas,Hyderabad,2023,6,Monsoon,43.49,1502,0,150.0,22.9,728.0
Peas,Hyderabad,2023,7,Monsoon,45.1,728,0,205.3,26.7,301.0
Peas,Hyderabad,2023,8,Monsoon,44.32,301,0,212.9,30.4,364.0
Peas,Hyderabad,2023,9,Monsoon,43.53,364,0,133.7,33.4,586.0
Peas,Hyderabad,2023,10,Autumn,41.74,586,1,79.0,36.3,1828.0
Peas,Hyderabad,2023,11,Autumn,41.11,1828,1,20.6,38.5,2900.0
Peas,Hyderabad,2023,12,Winter,41.84,2900,0,13.3,36.6,2913.0
Peas,Hyderabad,2024,1,Winter,41.79,2913,0,16.9,33.8,3156.0
Peas,Hyderabad,2024,2,Winter,43.03,3156,0,12.5,29.8,3217.0
Peas,Hyderabad,2024,3,Summer,43.68,3217,0,2.2,24.8,2590.0
Peas,Hyderabad,2024,4,Summer,43.13,2590,0,18.8,22.2,2277.0
Peas,Hyderabad,2024,5,Summer,43.84,2277,0,60.4,21.7,1317.0
Peas,Hyderabad,2024,6,Monsoon,45.74,1317,0,160.3,21.3,393.0
Peas,Hyderabad,2024,7,Monsoon,45.37,393,0,176.7,27.1,50.0
Peas,Hyderabad,2024,8,Monsoon,45.47,50,0,220.3,28.8,348.0
Peas,Hyderabad,2024,9,Monsoon,43.19,348,0,145.2,34.3,599.0
Peas,Hyderabad,2024,10,Autumn,44.1,599,1,64.1,38.3,1730.0
Peas,Hyderabad,2024,11,Autumn,43.08,1730,1,20.3,36.2,2841.0
Peas,Hyderabad,2024,12,Winter,40.21,2841,0,49.6,37.8,3180.0
Peas,Chennai,2022,1,Winter,38.84,1800,0,15.1,35.2,2869.0
Peas,Chennai,2022,2,Winter,41.05,2869,0,0.0,30.4,3058.0
Peas,Chennai,2022,3,Summer,40.34,3058,0,32.2,27.0,2601.0
Peas,Chennai,2022,4,Summer,41.87,2601,0,22.9,24.0,2025.0
Peas,Chennai,2022,5,Summer,42.13,2025,0,59.6,20.7,1202.0
Peas,Chennai,2022,6,Monsoon,43.19,1202,0,164.8,18.7,515.0
Peas,Chennai,2022,7,Monsoon,42.44,515,0,173.3,26.5,176.0
Peas,Chennai,2022,8,Monsoon,43.95,176,0,221.6,31.5,263.0
Peas,Chennai,2022,9,Monsoon,43.42,263,0,144.8,37.5,637.0
Peas,Chennai,2022,10,Autumn,41.05,637,1,45.6,38.6,1647.0
Peas,Chennai,2022,11,Autumn,40.71,1647,1,26.4,38.6,2803.0
Peas,Chennai,2022,12,Winter,38.41,2803,0,10.9,38.7,3065.0
Peas,Chennai,2023,1,Winter,39.61,3065,0,12.0,36.2,3446.0
Peas,Chennai,2023,2,Winter,36.23,3446,0,46.8,28.9,3451.0
Peas,Chennai,2023,3,Summer,40.38,3451,0,14.9,24.2,2742.0
Peas,Chennai,2023,4,Summer,44.2,2742,0,39.5,22.4,1963.0
Peas,Chennai,2023,5,Summer,44.39,1963,0,61.9,20.4,1213.0
Peas,Chennai,2023,6,Monsoon,44.72,1213,0,162.2,21.8,544.0
Peas,Chennai,2023,7,Monsoon,43.67,544,0,188.1,23.8,153.0
Peas,Chennai,2023,8,Monsoon,42.58,153,0,203.8,31.9,200.0
Peas,Chennai,2023,9,Monsoon,42.86,200,0,141.9,35.7,674.0
Peas,Chennai,2023,10,Autumn,42.17,674,1,45.4,38.5,1707.0
Peas,Chennai,2023,11,Autumn,39.79,1707,1,16.1,40.7,2706.0
Peas,Chennai,2023,12,Winter,41.26,2706,0,38.8,37.9,3045.0
Peas,Chennai,2024,1,Winter,42.36,3045,0,19.5,34.0,3336.0
Peas,Chennai,2024,2,Winter,43.36,3336,0,36.3,28.2,3058.0
Peas,Chennai,2024,3,Summer,43.6,3058,0,8.7,25.2,2650.0
Peas,Chennai,2024,4,Summer,43.87,2650,0,16.2,23.5,1835.0
Peas,Chennai,2024,5,Summer,44.79,1835,0,56.0,21.6,931.0
Peas,Chennai,2024,6,Monsoon,48.04,931,0,160.0,21.5,161.0
Peas,Chennai,2024,7,Monsoon,44.78,161,0,191.2,24.5,50.0
Peas,Chennai,2024,8,Monsoon,44.7,50,0,220.4,30.2,50.0
Peas,Chennai,2024,9,Monsoon,44.02,50,0,121.5,33.7,632.0
Peas,Chennai,2024,10,Autumn,45.11,632,1,32.5,37.7,1854.0
Peas,Chennai,2024,11,Autumn,41.24,1854,1,0.0,37.8,2806.0
Peas,Chennai,2024,12,Winter,41.59,2806,0,1.7,40.3,3004.0
Beans,Delhi,2022,1,Winter,37.72,2000,0,43.9,34.5,2714.0
Beans,Delhi,2022,2,Winter,39.92,2714,0,0.0,29.1,3126.0
Beans,Delhi,2022,3,Summer,38.43,3126,0,24.1,24.0,2905.0
Beans,Delhi,2022,4,Summer,40.7,2905,0,0.0,21.4,2846.0
Beans,Delhi,2022,5,Summer,36.78,2846,0,59.8,20.0,2251.0
Beans,Delhi,2022,6,Monsoon,41.45,2251,0,149.7,23.4,1479.0
Beans,Delhi,2022,7,Monsoon,41.74,1479,0,202.2,24.4,882.0
Beans,Delhi,2022,8,Monsoon,41.38,882,0,200.8,30.6,775.0
Beans,Delhi,2022,9,Monsoon,40.61,775,0,123.7,32.9,657.0
Beans,Delhi,2022,10,Autumn,42.01,657,1,60.5,37.2,1398.0
Beans,Delhi,2022,11,Autumn,38.32,1398,1,35.4,39.5,2218.0
Beans,Delhi,2022,12,Winter,37.78,2218,0,30.9,39.6,2322.0
Beans,Delhi,2023,1,Winter,35.03,2322,0,0.0,34.0,3167.0
Beans,Delhi,2023,2,Winter,36.45,3167,0,29.0,29.0,3374.0
Beans,Delhi,2023,3,Summer,37.23,3374,0,3.3,24.0,3173.0
Beans,Delhi,2023,4,Summer,40.6,3173,0,29.3,24.0,2688.0
Beans,Delhi,2023,5,Summer,37.73,2688,0,81.9,20.0,2098.0
Beans,Delhi,2023,6,Monsoon,40.08,2098,0,135.2,21.3,1450.0
Beans,Delhi,2023,7,Monsoon,39.84,1450,0,203.2,28.1,828.0
Beans,Delhi,2023,8,Monsoon,42.27,828,0,182.0,31.1,565.0
Beans,Delhi,2023,9,Monsoon,42.23,565,0,158.0,35.9,624.0
Beans,Delhi,2023,10,Autumn,41.08,624,1,70.6,37.4,1335.0
Beans,Delhi,2023,11,Autumn,41.73,1335,1,33.9,39.4,2261.0
Beans,Delhi,2023,12,Winter,40.6,2261,0,26.9,37.0,2516.0
Beans,Delhi,2024,1,Winter,40.43,2516,0,59.1,35.0,2900.0
Beans,Delhi,2024,2,Winter,39.55,2900,0,18.5,29.6,3169.0
Beans,Delhi,2024,3,Summer,38.81,3169,0,37.3,26.0,3030.0
Beans,Delhi,2024,4,Summer,39.56,3030,0,0.2,24.7,2795.0
Beans,Delhi,2024,5,Summer,41.32,2795,0,70.7,21.5,2021.0
Beans,Delhi,2024,6,Monsoon,42.82,2021,0,132.8,24.8,1554.0
Beans,Delhi,2024,7,Monsoon,44.12,1554,0,214.6,24.9,902.0
Beans,Delhi,2024,8,Monsoon,44.66,902,0,176.5,29.7,554.0
Beans,Delhi,2024,9,Monsoon,46.48,554,0,142.4,34.2,400.0
Beans,Delhi,2024,10,Autumn,41.77,400,1,74.1,37.4,1290.0
Beans,Delhi,2024,11,Autumn,41.75,1290,1,30.0,40.1,2220.0
Beans,Delhi,2024,12,Winter,39.55,2220,0,39.0,39.0,2536.0
Beans,Mumbai,2022,1,Winter,34.96,2160,0,27.5,33.3,2834.0
Beans,Mumbai,2022,2,Winter,35.21,2834,0,21.0,30.4,3528.0
Beans,Mumbai,2022,3,Summer,37.68,3528,0,22.3,27.5,3232.0
Beans,Mumbai,2022,4,Summer,37.2,3232,0,26.9,23.2,2758.0
Beans,Mumbai,2022,5,Summer,40.64,2758,0,68.1,19.5,2191.0
Beans,Mumbai,2022,6,Monsoon,40.37,2191,0,173.1,19.0,1773.0
Beans,Mumbai,2022,7,Monsoon,40.42,1773,0,180.5,25.3,1026.0
Beans,Mumbai,2022,8,Monsoon,41.13,1026,0,197.5,28.1,837.0
Beans,Mumbai,2022,9,Monsoon,42.43,837,0,144.1,33.0,942.0
Beans,Mumbai,2022,10,Autumn,38.84,942,1,51.0,35.9,1708.0
Beans,Mumbai,2022,11,Autumn,38.61,1708,1,24.1,40.2,2301.0
Beans,Mumbai,2022,12,Winter,38.23,2301,0,33.8,37.0,2486.0
Beans,Mumbai,2023,1,Winter,37.3,2486,0,11.5,36.0,3225.0
Beans,Mumbai,2023,2,Winter,37.76,3225,0,0.0,29.2,3652.0
Beans,Mumbai,2023,3,Summer,39.79,3652,0,2.5,26.5,3255.0
Beans,Mumbai,2023,4,Summer,37.07,3255,0,14.4,22.4,2895.0
Beans,Mumbai,2023,5,Summer,40.06,2895,0,85.7,21.8,2307.0
Beans,Mumbai,2023,6,Monsoon,40.64,2307,0,156.0,23.4,1817.0
Beans,Mumbai,2023,7,Monsoon,41.07,1817,0,213.6,26.5,963.0
Beans,Mumbai,2023,8,Monsoon,40.08,963,0,189.0,30.1,848.0
